file name,n objects,object class,width,height,xmin,ymin,xmax,ymax
2008_005209,2,bird,500,375,208,191.0,477,342
2008_005213,8,motorbike,500,333,240,106.0,500,332
2008_005213,8,motorbike,500,333,50,78.0,120,183
2008_005213,8,motorbike,500,333,193,81.0,278,194
2008_005213,8,motorbike,500,333,284,83.0,321,173
2008_005213,8,person,500,333,308,25.0,444,265
2008_005213,8,person,500,333,254,25.0,355,192
2008_005213,8,person,500,333,185,27.0,271,167
2008_005213,8,person,500,333,49,36.0,119,154
2008_005214,10,pottedplant,500,333,1,218.0,43,312
2008_005214,10,pottedplant,500,333,65,268.0,104,311
2008_005214,10,pottedplant,500,333,113,273.0,145,311
2008_005214,10,pottedplant,500,333,154,281.0,186,310
2008_005214,10,pottedplant,500,333,193,281.0,220,310
2008_005214,10,pottedplant,500,333,236,283.0,269,310
2008_005214,10,pottedplant,500,333,284,271.0,317,310
2008_005214,10,pottedplant,500,333,375,259.0,411,310
2008_005214,10,pottedplant,500,333,403,279.0,444,311
2008_005214,10,pottedplant,500,333,451,281.0,476,309
2008_005215,3,horse,500,354,31,29.0,303,336
2008_005215,3,person,500,354,369,62.0,479,313
2008_005215,3,person,500,354,250,79.0,374,329
2008_005216,1,car,500,375,1,1.0,500,360
2008_005217,2,pottedplant,500,334,1,8.0,296,334
2008_005217,2,pottedplant,500,334,122,1.0,290,284
2008_005218,4,car,375,500,55,167.0,375,369
2008_005218,4,car,375,500,1,160.0,299,315
2008_005218,4,person,375,500,110,130.0,182,416
2008_005218,4,person,375,500,181,130.0,269,405
2008_005220,2,car,500,375,130,237.0,255,280
2008_005220,2,car,500,375,380,219.0,469,250
2008_005221,1,dog,375,500,56,69.0,305,459
2008_005231,2,tvmonitor,375,500,177,71.0,326,181
2008_005231,2,person,375,500,7,174.0,185,500
2008_005233,1,bird,500,365,47,45.0,499,322
2008_005234,2,car,500,403,20,61.0,463,364
2008_005234,2,car,500,403,451,155.0,500,243
2008_005235,1,cat,375,500,110,123.0,260,385
2008_005236,5,sofa,375,500,1,53.0,375,389
2008_005236,5,person,375,500,1,30.0,352,500
2008_005236,5,person,375,500,167,45.0,372,500
2008_005236,5,bottle,375,500,157,1.0,179,55
2008_005236,5,bottle,375,500,200,1.0,223,61
2008_005240,1,dog,500,333,221,92.0,379,319
2008_005242,2,pottedplant,255,500,6,186.0,249,430
2008_005242,2,pottedplant,255,500,111,3.0,231,109
2008_005243,2,motorbike,500,335,237,149.0,327,241
2008_005243,2,person,500,335,227,112.0,326,197
2008_005244,1,boat,375,500,1,1.0,375,500
2008_005245,5,motorbike,343,419,31,179.0,301,372
2008_005245,5,motorbike,343,419,38,152.0,185,237
2008_005245,5,motorbike,343,419,280,170.0,343,238
2008_005245,5,car,343,419,243,144.0,337,181
2008_005245,5,car,343,419,1,142.0,134,190
2008_005247,3,cat,500,375,1,71.0,273,285
2008_005247,3,cat,500,375,74,119.0,374,375
2008_005247,3,sofa,500,375,1,82.0,500,375
2008_005248,5,chair,500,375,261,167.0,372,307
2008_005248,5,chair,500,375,166,173.0,262,291
2008_005248,5,bottle,500,375,137,156.0,158,194
2008_005248,5,pottedplant,500,375,370,59.0,500,201
2008_005248,5,pottedplant,500,375,137,191.0,151,224
2008_005250,1,aeroplane,500,375,243,197.0,311,226
2008_005251,1,person,500,375,89,48.0,438,375
2008_005252,1,cat,500,375,38,131.0,350,273
2008_005253,2,aeroplane,500,375,1,84.0,500,278
2008_005253,2,person,500,375,191,119.0,252,285
2008_005254,1,tvmonitor,500,375,106,37.0,452,286
2008_005255,5,tvmonitor,500,375,157,63.0,490,294
2008_005255,5,car,500,375,68,182.0,157,215
2008_005255,5,person,500,375,53,191.0,65,226
2008_005255,5,person,500,375,9,211.0,24,239
2008_005255,5,person,500,375,39,187.0,56,212
2008_005257,9,bottle,500,375,383,133.0,406,200
2008_005257,9,chair,500,375,283,215.0,435,375
2008_005257,9,chair,500,375,36,183.0,180,375
2008_005257,9,chair,500,375,164,147.0,263,310
2008_005257,9,chair,500,375,203,121.0,244,155
2008_005257,9,chair,500,375,322,126.0,364,150
2008_005257,9,chair,500,375,303,143.0,375,177
2008_005257,9,tvmonitor,500,375,243,125.0,306,172
2008_005257,9,diningtable,500,375,131,166.0,417,356
2008_005260,13,bird,500,375,336,224.0,374,291
2008_005260,13,bird,500,375,134,234.0,230,285
2008_005260,13,bird,500,375,174,176.0,252,219
2008_005260,13,bird,500,375,46,169.0,121,218
2008_005260,13,bird,500,375,398,44.0,478,94
2008_005260,13,bird,500,375,142,121.0,239,162
2008_005260,13,bird,500,375,79,93.0,161,133
2008_005260,13,bird,500,375,1,104.0,35,154
2008_005260,13,bird,500,375,1,242.0,47,288
2008_005260,13,bird,500,375,221,284.0,299,360
2008_005260,13,bird,500,375,369,146.0,407,197
2008_005260,13,bird,500,375,445,222.0,500,248
2008_005260,13,bird,500,375,247,15.0,298,54
2008_005261,3,boat,500,375,103,201.0,130,245
2008_005261,3,boat,500,375,178,210.0,261,242
2008_005261,3,boat,500,375,378,188.0,412,210
2008_005262,1,bottle,500,375,259,101.0,372,197
2008_005266,1,bus,500,375,109,327.0,497,375
2008_005269,4,train,500,359,24,89.0,441,319
2008_005269,4,train,500,359,465,85.0,473,97
2008_005269,4,train,500,359,437,84.0,448,97
2008_005269,4,train,500,359,322,88.0,366,103
2008_005270,1,cat,500,375,22,79.0,492,303
2008_005271,6,chair,500,375,163,277.0,324,375
2008_005271,6,person,500,375,37,38.0,280,375
2008_005271,6,person,500,375,368,7.0,500,364
2008_005271,6,person,500,375,346,187.0,431,375
2008_005271,6,person,500,375,266,196.0,371,375
2008_005271,6,person,500,375,1,275.0,106,375
2008_005272,1,dog,334,500,3,117.0,311,490
2008_005276,2,bicycle,333,500,8,361.0,77,461
2008_005276,2,person,333,500,106,300.0,174,482
2008_005277,8,bus,375,500,233,173.0,375,498
2008_005277,8,person,375,500,150,370.0,187,471
2008_005277,8,person,375,500,93,364.0,129,466
2008_005277,8,person,375,500,59,370.0,94,457
2008_005277,8,person,375,500,15,373.0,44,449
2008_005277,8,person,375,500,140,371.0,155,412
2008_005277,8,person,375,500,120,370.0,138,413
2008_005277,8,car,375,500,197,373.0,219,395
2008_005279,1,bird,500,333,270,87.0,373,239
2008_005281,1,cat,500,375,142,96.0,500,375
2008_005282,2,train,500,375,304,1.0,500,375
2008_005282,2,train,500,375,1,59.0,257,273
2008_005283,1,car,500,375,33,45.0,433,302
2008_005288,1,cat,500,333,243,24.0,500,285
2008_005294,3,person,360,208,197,32.0,252,172
2008_005294,3,car,360,208,18,65.0,335,162
2008_005294,3,car,360,208,60,62.0,113,77
2008_005295,2,bottle,500,375,227,238.0,263,259
2008_005295,2,person,500,375,119,68.0,246,375
2008_005296,2,bird,500,377,120,150.0,255,374
2008_005296,2,bird,500,377,314,291.0,377,365
2008_005297,3,motorbike,500,375,53,61.0,451,307
2008_005297,3,person,500,375,442,1.0,489,82
2008_005297,3,person,500,375,435,2.0,470,73
2008_005300,1,cat,500,379,26,58.0,467,323
2008_005303,1,bird,500,393,154,39.0,485,345
2008_005304,2,horse,500,333,63,51.0,390,290
2008_005304,2,horse,500,333,245,97.0,448,297
2008_005309,1,cat,500,375,140,1.0,500,283
2008_005310,1,aeroplane,500,332,48,32.0,312,188
2008_005313,2,horse,500,291,320,34.0,484,160
2008_005313,2,horse,500,291,66,18.0,201,121
2008_005315,3,boat,400,300,304,70.0,400,98
2008_005315,3,person,400,300,77,79.0,193,300
2008_005315,3,person,400,300,81,35.0,245,296
2008_005316,4,person,500,375,314,280.0,359,375
2008_005316,4,person,500,375,203,225.0,229,275
2008_005316,4,car,500,375,244,233.0,312,279
2008_005316,4,car,500,375,54,213.0,191,273
2008_005319,2,car,500,375,1,197.0,205,317
2008_005319,2,horse,500,375,135,181.0,184,215
2008_005321,1,boat,375,500,97,182.0,310,438
2008_005323,5,sofa,480,360,427,275.0,480,360
2008_005323,5,sofa,480,360,218,192.0,450,343
2008_005323,5,chair,480,360,22,201.0,193,337
2008_005323,5,sofa,480,360,1,177.0,139,265
2008_005323,5,person,480,360,229,168.0,326,320
2008_005324,4,bottle,500,375,318,80.0,367,255
2008_005324,4,bottle,500,375,86,200.0,101,249
2008_005324,4,person,500,375,39,41.0,417,375
2008_005324,4,person,500,375,1,186.0,50,254
2008_005325,1,car,500,375,11,1.0,471,369
2008_005327,1,horse,500,375,1,48.0,414,375
2008_005329,2,tvmonitor,500,375,162,101.0,242,201
2008_005329,2,chair,500,375,291,228.0,500,375
2008_005331,1,cat,500,375,1,2.0,414,375
2008_005333,2,dog,500,309,219,105.0,372,236
2008_005333,2,dog,500,309,1,138.0,145,214
2008_005335,1,dog,500,332,1,1.0,500,332
2008_005336,11,person,500,375,182,11.0,500,375
2008_005336,11,chair,500,375,233,269.0,500,375
2008_005336,11,chair,500,375,408,138.0,489,225
2008_005336,11,dog,500,375,71,215.0,132,361
2008_005336,11,car,500,375,181,139.0,231,174
2008_005336,11,car,500,375,417,121.0,457,151
2008_005336,11,person,500,375,3,19.0,106,365
2008_005336,11,car,500,375,131,143.0,172,162
2008_005336,11,person,500,375,5,83.0,107,163
2008_005336,11,dog,500,375,137,235.0,227,306
2008_005336,11,car,500,375,238,133.0,292,170
2008_005337,4,cat,500,375,102,69.0,276,250
2008_005337,4,cat,500,375,327,125.0,483,235
2008_005337,4,cat,500,375,258,108.0,374,226
2008_005337,4,cat,500,375,213,159.0,312,236
2008_005338,2,aeroplane,500,375,1,83.0,500,375
2008_005338,2,person,500,375,186,196.0,226,323
2008_005342,10,tvmonitor,500,375,333,128.0,457,226
2008_005342,10,diningtable,500,375,1,225.0,344,375
2008_005342,10,chair,500,375,245,200.0,365,375
2008_005342,10,bottle,500,375,400,85.0,418,127
2008_005342,10,bottle,500,375,343,136.0,370,217
2008_005342,10,bottle,500,375,267,139.0,290,244
2008_005342,10,bottle,500,375,209,133.0,239,207
2008_005342,10,bottle,500,375,176,133.0,206,160
2008_005342,10,bottle,500,375,248,147.0,271,207
2008_005342,10,bottle,500,375,216,147.0,233,205
2008_005345,1,pottedplant,333,500,30,301.0,185,473
2008_005346,2,dog,500,375,80,16.0,500,375
2008_005346,2,person,500,375,386,1.0,500,153
2008_005347,2,bottle,500,375,378,197.0,401,262
2008_005347,2,chair,500,375,222,308.0,381,375
2008_005348,3,diningtable,500,287,5,58.0,500,287
2008_005348,3,chair,500,287,1,31.0,79,162
2008_005348,3,chair,500,287,1,201.0,140,287
2008_005349,1,car,500,207,9,22.0,491,198
2008_005350,14,bus,375,500,112,288.0,185,347
2008_005350,14,bus,375,500,104,325.0,230,410
2008_005350,14,car,375,500,158,382.0,217,417
2008_005350,14,car,375,500,240,338.0,279,359
2008_005350,14,car,375,500,266,321.0,300,343
2008_005350,14,car,375,500,323,276.0,347,294
2008_005350,14,car,375,500,344,270.0,367,287
2008_005350,14,car,375,500,363,265.0,375,281
2008_005350,14,person,375,500,154,444.0,168,476
2008_005350,14,person,375,500,159,439.0,172,468
2008_005350,14,person,375,500,224,484.0,240,500
2008_005350,14,person,375,500,236,473.0,253,500
2008_005350,14,person,375,500,262,484.0,279,500
2008_005350,14,person,375,500,249,490.0,264,500
2008_005354,1,train,500,340,1,1.0,272,244
2008_005356,2,bicycle,500,375,61,18.0,427,365
2008_005356,2,car,500,375,5,1.0,384,83
2008_005357,1,bird,500,356,41,84.0,382,247
2008_005359,3,boat,480,360,21,187.0,158,211
2008_005359,3,person,480,360,228,192.0,295,360
2008_005359,3,person,480,360,275,167.0,352,360
2008_005360,5,bus,480,360,31,11.0,461,332
2008_005360,5,bus,480,360,289,51.0,480,263
2008_005360,5,person,480,360,301,100.0,348,202
2008_005360,5,person,480,360,17,189.0,102,360
2008_005360,5,person,480,360,166,191.0,224,360
2008_005361,2,dog,500,375,129,105.0,319,266
2008_005361,2,car,500,375,417,94.0,459,127
2008_005362,1,aeroplane,500,332,200,136.0,338,212
2008_005363,1,dog,500,375,156,115.0,355,298
2008_005365,6,horse,500,500,59,51.0,396,465
2008_005365,6,person,500,500,176,1.0,282,294
2008_005365,6,person,500,500,363,168.0,425,398
2008_005365,6,person,500,500,386,157.0,470,400
2008_005365,6,person,500,500,72,235.0,225,415
2008_005365,6,chair,500,500,72,297.0,147,414
2008_005367,1,boat,500,375,80,124.0,380,245
2008_005369,2,horse,500,375,243,196.0,421,375
2008_005369,2,horse,500,375,1,1.0,294,375
2008_005373,2,person,500,333,25,206.0,36,240
2008_005373,2,aeroplane,500,333,18,23.0,500,238
2008_005374,2,motorbike,500,392,36,91.0,464,343
2008_005374,2,person,500,392,176,31.0,346,370
2008_005375,2,cow,500,371,156,105.0,252,294
2008_005375,2,cow,500,371,205,163.0,388,324
2008_005376,1,cat,500,375,6,2.0,482,374
2008_005378,1,car,500,335,144,143.0,427,270
2008_005379,2,person,500,375,322,1.0,500,375
2008_005379,2,dog,500,375,87,35.0,355,251
2008_005380,1,cat,333,500,1,11.0,247,391
2008_005382,1,dog,500,374,244,247.0,326,312
2008_005386,1,cat,500,375,85,30.0,500,375
2008_005389,2,train,500,375,1,59.0,286,375
2008_005389,2,person,500,375,297,163.0,306,184
2008_005393,1,tvmonitor,500,375,168,131.0,335,261
2008_005395,2,person,500,374,157,152.0,464,279
2008_005395,2,sofa,500,374,40,115.0,500,284
2008_005396,1,horse,333,500,1,1.0,290,500
2008_005398,1,boat,500,375,170,131.0,337,193
2008_005399,9,bottle,288,352,134,198.0,160,287
2008_005399,9,bottle,288,352,164,192.0,185,281
2008_005399,9,bottle,288,352,177,198.0,203,277
2008_005399,9,bottle,288,352,191,184.0,212,270
2008_005399,9,bottle,288,352,204,183.0,227,258
2008_005399,9,bottle,288,352,222,195.0,242,250
2008_005399,9,bottle,288,352,233,179.0,267,249
2008_005399,9,person,288,352,3,111.0,168,352
2008_005399,9,person,288,352,125,7.0,262,230
2008_005400,1,bird,363,500,106,130.0,166,170
2008_005404,1,car,500,375,91,35.0,483,306
2008_005405,5,car,500,375,200,198.0,311,305
2008_005405,5,car,500,375,394,203.0,500,302
2008_005405,5,car,500,375,307,234.0,330,258
2008_005405,5,car,500,375,100,240.0,118,256
2008_005405,5,car,500,375,1,220.0,23,242
2008_005406,1,dog,500,331,117,24.0,207,157
2008_005408,2,horse,461,389,90,70.0,461,353
2008_005408,2,person,461,389,216,48.0,337,201
2008_005412,2,bicycle,500,375,49,114.0,367,359
2008_005412,2,person,500,375,131,94.0,261,324
2008_005414,5,chair,500,375,129,117.0,165,172
2008_005414,5,chair,500,375,197,113.0,243,170
2008_005414,5,person,500,375,197,90.0,247,170
2008_005414,5,person,500,375,239,105.0,285,172
2008_005414,5,chair,500,375,323,115.0,361,171
2008_005415,1,dog,500,375,103,134.0,219,324
2008_005417,7,chair,500,375,50,266.0,142,375
2008_005417,7,chair,500,375,133,300.0,220,375
2008_005417,7,chair,500,375,227,283.0,313,375
2008_005417,7,pottedplant,500,375,295,207.0,483,375
2008_005417,7,pottedplant,500,375,198,245.0,221,273
2008_005417,7,pottedplant,500,375,156,246.0,169,259
2008_005417,7,pottedplant,500,375,230,248.0,255,258
2008_005421,1,cat,500,375,8,100.0,321,302
2008_005422,1,motorbike,500,375,71,70.0,448,317
2008_005423,2,motorbike,500,333,187,163.0,447,299
2008_005423,2,person,500,333,1,107.0,177,300
2008_005427,2,motorbike,500,333,48,83.0,356,333
2008_005427,2,person,500,333,114,1.0,278,205
2008_005429,6,motorbike,500,370,65,144.0,407,344
2008_005429,6,motorbike,500,370,340,122.0,500,241
2008_005429,6,person,500,370,156,46.0,292,370
2008_005429,6,person,500,370,261,5.0,343,238
2008_005429,6,person,500,370,438,1.0,479,142
2008_005429,6,person,500,370,477,25.0,500,133
2008_005431,3,horse,373,280,320,128.0,373,227
2008_005431,3,horse,373,280,143,104.0,226,229
2008_005431,3,person,373,280,140,52.0,236,280
2008_005433,2,motorbike,500,333,237,189.0,274,209
2008_005433,2,person,500,333,254,182.0,267,197
2008_005436,1,dog,500,375,2,26.0,328,375
2008_005439,1,tvmonitor,375,500,17,114.0,289,483
2008_005443,1,aeroplane,500,332,63,61.0,393,332
2008_005444,2,person,400,248,70,12.0,335,243
2008_005444,2,sofa,400,248,9,81.0,393,235
2008_005445,4,tvmonitor,375,500,58,149.0,147,248
2008_005445,4,person,375,500,145,64.0,247,407
2008_005445,4,person,375,500,68,158.0,188,456
2008_005445,4,chair,375,500,77,252.0,193,436
2008_005446,3,train,500,324,78,91.0,389,284
2008_005446,3,car,500,324,460,211.0,500,236
2008_005446,3,car,500,324,444,207.0,481,222
2008_005447,10,sheep,500,333,391,230.0,465,278
2008_005447,10,sheep,500,333,283,213.0,361,264
2008_005447,10,sheep,500,333,224,190.0,245,203
2008_005447,10,sheep,500,333,295,185.0,309,196
2008_005447,10,sheep,500,333,366,175.0,391,194
2008_005447,10,sheep,500,333,447,168.0,477,187
2008_005447,10,sheep,500,333,441,165.0,455,180
2008_005447,10,sheep,500,333,468,163.0,486,175
2008_005447,10,sheep,500,333,183,219.0,240,253
2008_005447,10,person,500,333,1,1.0,319,333
2008_005449,1,cat,500,375,160,117.0,368,324
2008_005451,1,dog,500,375,119,82.0,356,263
2008_005455,1,aeroplane,500,333,32,95.0,464,219
2008_005456,1,chair,380,500,42,25.0,380,500
2008_005460,1,cat,500,375,90,1.0,364,375
2008_005463,3,cat,500,331,13,106.0,185,227
2008_005463,3,cat,500,331,184,45.0,485,283
2008_005463,3,sofa,500,331,1,1.0,500,331
2008_005465,1,bird,500,322,144,61.0,500,267
2008_005467,1,dog,500,375,42,119.0,363,319
2008_005469,1,cat,375,500,1,39.0,321,500
2008_005472,3,person,500,375,59,175.0,454,375
2008_005472,3,person,500,375,226,1.0,383,217
2008_005472,3,car,500,375,376,141.0,489,180
2008_005473,4,horse,500,333,85,139.0,203,232
2008_005473,4,horse,500,333,220,146.0,247,220
2008_005473,4,horse,500,333,290,143.0,325,229
2008_005473,4,horse,500,333,314,134.0,384,216
2008_005477,1,bird,333,500,25,49.0,333,500
2008_005480,1,cat,241,173,53,1.0,178,173
2008_005484,2,bicycle,500,375,80,248.0,332,375
2008_005484,2,person,500,375,128,32.0,500,375
2008_005485,2,horse,500,428,1,48.0,482,421
2008_005485,2,person,500,428,373,124.0,484,376
2008_005490,2,person,288,432,18,120.0,283,343
2008_005490,2,sofa,288,432,1,57.0,288,432
2008_005491,4,aeroplane,500,375,128,173.0,195,202
2008_005491,4,aeroplane,500,375,250,196.0,316,223
2008_005491,4,aeroplane,500,375,393,194.0,462,223
2008_005491,4,aeroplane,500,375,328,195.0,393,225
2008_005494,2,sheep,500,375,219,127.0,500,375
2008_005494,2,person,500,375,73,90.0,196,375
2008_005496,2,cat,436,500,31,138.0,214,500
2008_005496,2,cat,436,500,203,262.0,408,405
2008_005498,2,horse,500,375,1,118.0,307,373
2008_005498,2,person,500,375,126,61.0,292,308
2008_005500,2,sofa,375,500,1,140.0,375,500
2008_005500,2,person,375,500,110,160.0,254,467
2008_005501,5,person,500,422,229,22.0,356,231
2008_005501,5,horse,500,422,128,72.0,402,289
2008_005501,5,person,500,422,105,96.0,137,164
2008_005501,5,person,500,422,94,85.0,116,111
2008_005501,5,pottedplant,500,422,364,307.0,488,422
2008_005502,1,boat,500,330,33,1.0,276,304
2008_005504,3,boat,500,388,369,89.0,459,285
2008_005504,3,boat,500,388,276,115.0,346,288
2008_005504,3,boat,500,388,24,141.0,138,342
2008_005505,1,sheep,500,202,182,90.0,256,178
2008_005507,1,bird,486,500,76,93.0,392,393
2008_005510,2,cat,401,500,132,135.0,303,342
2008_005510,2,cat,401,500,67,320.0,229,500
2008_005511,2,pottedplant,334,500,163,169.0,309,369
2008_005511,2,pottedplant,334,500,27,109.0,194,257
2008_005512,3,boat,500,375,192,51.0,359,268
2008_005512,3,person,500,375,331,236.0,343,253
2008_005512,3,person,500,375,315,236.0,328,254
2008_005514,1,dog,500,375,133,34.0,378,375
2008_005517,2,boat,500,333,155,2.0,306,213
2008_005517,2,boat,500,333,62,144.0,93,159
2008_005519,16,diningtable,480,321,2,151.0,477,319
2008_005519,16,pottedplant,480,321,257,120.0,352,230
2008_005519,16,pottedplant,480,321,76,148.0,165,255
2008_005519,16,person,480,321,373,17.0,444,171
2008_005519,16,person,480,321,279,51.0,360,138
2008_005519,16,person,480,321,318,54.0,355,122
2008_005519,16,chair,480,321,63,96.0,91,161
2008_005519,16,chair,480,321,353,87.0,365,125
2008_005519,16,chair,480,321,254,90.0,302,131
2008_005519,16,chair,480,321,148,89.0,196,154
2008_005519,16,chair,480,321,98,81.0,150,152
2008_005519,16,chair,480,321,21,83.0,56,162
2008_005519,16,chair,480,321,1,126.0,48,169
2008_005519,16,chair,480,321,224,117.0,273,146
2008_005519,16,diningtable,480,321,125,82.0,279,123
2008_005519,16,diningtable,480,321,1,97.0,57,154
2008_005521,6,bird,500,375,15,231.0,63,288
2008_005521,6,bird,500,375,11,181.0,59,246
2008_005521,6,bird,500,375,83,191.0,129,237
2008_005521,6,bird,500,375,218,164.0,284,230
2008_005521,6,bird,500,375,326,113.0,386,188
2008_005521,6,bird,500,375,355,101.0,399,162
2008_005522,3,bird,333,500,170,252.0,251,316
2008_005522,3,bird,333,500,193,381.0,249,473
2008_005522,3,bird,333,500,84,251.0,138,316
2008_005523,1,cat,500,375,63,41.0,421,362
2008_005525,1,horse,500,375,206,44.0,330,375
2008_005526,7,boat,500,375,188,23.0,336,263
2008_005526,7,boat,500,375,78,181.0,112,239
2008_005526,7,boat,500,375,164,206.0,174,234
2008_005526,7,boat,500,375,186,217.0,202,230
2008_005526,7,person,500,375,1,1.0,85,206
